  ZR    Vel     logg logTeff  y1(CHEOPS)    
  ZR    Vel     logg logTeff  y2(CHEOPS)  
 -0.50  2.000   5.00  4.079   -0.0042
 -0.50  2.000   5.00  4.097    0.4206
 -0.50  2.000   5.00  4.097   -0.0043
 -0.50  2.000   5.00  4.114    0.4104
 -0.50  2.000   5.00  4.114   -0.0045
 -0.50  2.000   5.00  4.146    0.4021
 -0.50  2.000   5.00  4.146   -0.0044
 -0.50  2.000   5.00  4.176    0.3932
 -0.50  2.000   5.00  4.176   -0.0040
 -0.50  2.000   5.00  4.204    0.3875
 -0.50  2.000   5.00  4.204   -0.0038
 -0.50  2.000   5.00  4.230    0.3854
 -0.50  2.000   5.00  4.230   -0.0039
 -0.50  2.000   5.00  4.255    0.3861
 -0.50  2.000   5.00  4.255   -0.0044
 -0.50  2.000   5.00  4.279    0.3892
 -0.50  2.000   5.00  4.279   -0.0051
 -0.50  2.000   5.00  4.301    0.3943
 -0.50  2.000   5.00  4.301   -0.0060
 -0.50  2.000   5.00  4.322    0.4002
 -0.50  2.000   5.00  4.322   -0.0068
 -0.50  2.000   5.00  4.342    0.4068
 -0.50  2.000   5.00  4.342   -0.0079
 -0.50  2.000   5.00  4.362    0.4148
 -0.50  2.000   5.00  4.362   -0.0091
 -0.50  2.000   5.00  4.380    0.4236
 -0.50  2.000   5.00  4.380   -0.0101
 -0.50  2.000   5.00  4.398    0.4327
 -0.50  2.000   5.00  4.398   -0.0113
 -0.50  2.000   5.00  4.415    0.4428
 -0.50  2.000   5.00  4.415   -0.0123
 -0.50  2.000   5.00  4.431    0.4538
 -0.50  2.000   5.00  4.431   -0.0128
 -0.50  2.000   5.00  4.447    0.4668
 -0.50  2.000   5.00  4.447   -0.0130
 -0.50  2.000   5.00  4.462    0.4819
 -0.50  2.000   5.00  4.462   -0.0135
 -0.50  2.000   5.00  4.477    0.4977
 -0.50  2.000   5.00  4.477   -0.0147
 -0.50  2.000   5.00  4.491    0.5112
 -0.50  2.000   5.00  4.491   -0.0170
 -0.50  2.000   5.00  4.505    0.5160
 -0.50  2.000   5.00  4.505   -0.0186
 -0.50  2.000   5.00  4.519    0.5149
 -0.50  2.000   5.00  4.519   -0.0217
 -0.50  2.000   5.00  4.531    0.5007
 -0.50  2.000   5.00  4.531   -0.0210
 -0.50  2.000   5.00  4.544    0.4467
 -0.50  2.000   5.00  4.544   -0.0199
 -0.50  2.000   5.00  4.574    0.3861
 -0.50  2.000   5.00  4.574   -0.0109
 -0.50  2.000   5.00  4.602    0.3090
 -0.50  2.000   5.00  4.602   -0.0032
 -0.50  2.000   5.00  4.628    0.2664
 -0.50  2.000   5.00  4.628    0.0000
 -0.50  2.000   5.00  4.653    0.2539
 -0.50  2.000   5.00  4.653    0.0000
 -0.50  2.000   5.00  4.677    0.2531
 -0.50  2.000   5.00  4.677    0.0000
 -0.50  2.000   5.00  4.699    0.2544
 -0.50  2.000   5.00  4.699    0.0000
 -1.00  2.000   0.00  3.544    2.2187
 -1.00  2.000   0.00  3.544    0.0157
 -1.00  2.000   0.00  3.574    1.9058
 -1.00  2.000   0.00  3.574    0.0178
 -1.00  2.000   0.00  3.602    1.6630
 -1.00  2.000   0.00  3.602    0.0145
 -1.00  2.000   0.00  3.628    1.5244
 -1.00  2.000   0.00  3.628    0.0105
 -1.00  2.000   0.00  3.653    1.4134
 -1.00  2.000   0.00  3.653    0.0071
 -1.00  2.000   0.00  3.677    1.3212
 -1.00  2.000   0.00  3.677    0.0004
 -1.00  2.000   0.00  3.699    1.2592
 -1.00  2.000   0.00  3.699   -0.0034
 -1.00  2.000   0.00  3.720    1.2837
 -1.00  2.000   0.00  3.720   -0.0072
 -1.00  2.000   0.00  3.740    1.2633
 -1.00  2.000   0.00  3.740   -0.0500
 -1.00  2.000   0.00  3.760    1.1489
 -1.00  2.000   0.00  3.760    0.0075
 -1.00  2.000   0.00  3.778    1.0770
 -1.00  2.000   0.00  3.778   -0.0099
 -1.00  2.000   0.50  3.544    2.2497
 -1.00  2.000   0.50  3.544    0.0056
 -1.00  2.000   0.50  3.574    1.9143
 -1.00  2.000   0.50  3.574    0.0127
 -1.00  2.000   0.50  3.602    1.6531
 -1.00  2.000   0.50  3.602    0.0146
 -1.00  2.000   0.50  3.628    1.5040
 -1.00  2.000   0.50  3.628    0.0114
 -1.00  2.000   0.50  3.653    1.3854
 -1.00  2.000   0.50  3.653    0.0053
 -1.00  2.000   0.50  3.677    1.2937
 -1.00  2.000   0.50  3.677   -0.0001
 -1.00  2.000   0.50  3.699    1.2369
 -1.00  2.000   0.50  3.699   -0.0043
 -1.00  2.000   0.50  3.720    1.1855
 -1.00  2.000   0.50  3.720   -0.0080
 -1.00  2.000   0.50  3.740    1.2544
 -1.00  2.000   0.50  3.740   -0.0228
 -1.00  2.000   0.50  3.760    1.2348
 -1.00  2.000   0.50  3.760   -0.0283
 -1.00  2.000   0.50  3.778    1.0962
 -1.00  2.000   0.50  3.778   -0.0109
 -1.00  2.000   0.50  3.796    1.0665
 -1.00  2.000   0.50  3.796   -0.0112
 -1.00  2.000   0.50  3.813    1.0266
 -1.00  2.000   0.50  3.813   -0.0108
 -1.00  2.000   0.50  3.829    0.9715
 -1.00  2.000   0.50  3.829   -0.0044
 -1.00  2.000   0.50  3.845    0.9151
 -1.00  2.000   0.50  3.845   -0.0020
 -1.00  2.000   0.50  3.860    0.8415
 -1.00  2.000   0.50  3.860    0.0008
 -1.00  2.000   0.50  3.875    0.7501
 -1.00  2.000   0.50  3.875    0.0095
 -1.00  2.000   1.00  3.544    2.3006
 -1.00  2.000   1.00  3.544    0.0018
 -1.00  2.000   1.00  3.574    1.9447
 -1.00  2.000   1.00  3.574    0.0105
 -1.00  2.000   1.00  3.602    1.6572
 -1.00  2.000   1.00  3.602    0.0092
 -1.00  2.000   1.00  3.628    1.4791
 -1.00  2.000   1.00  3.628    0.0069
 -1.00  2.000   1.00  3.653    1.3537
 -1.00  2.000   1.00  3.653    0.0033
 -1.00  2.000   1.00  3.677    1.2685
 -1.00  2.000   1.00  3.677   -0.0005
 -1.00  2.000   1.00  3.699    1.2139
 -1.00  2.000   1.00  3.699   -0.0048
 -1.00  2.000   1.00  3.720    1.1725
 -1.00  2.000   1.00  3.720   -0.0084
 -1.00  2.000   1.00  3.740    1.1347
 -1.00  2.000   1.00  3.740   -0.0098
 -1.00  2.000   1.00  3.760    1.2271
 -1.00  2.000   1.00  3.760   -0.0284
 -1.00  2.000   1.00  3.778    1.2148
 -1.00  2.000   1.00  3.778   -0.0309
 -1.00  2.000   1.00  3.796    1.0657
 -1.00  2.000   1.00  3.796   -0.0124
 -1.00  2.000   1.00  3.813    1.0424
 -1.00  2.000   1.00  3.813   -0.0126
 -1.00  2.000   1.00  3.829    1.0003
 -1.00  2.000   1.00  3.829   -0.0108
 -1.00  2.000   1.00  3.845    0.9403
 -1.00  2.000   1.00  3.845   -0.0066
 -1.00  2.000   1.00  3.860    0.8817
 -1.00  2.000   1.00  3.860   -0.0034
 -1.00  2.000   1.00  3.875    0.8152
 -1.00  2.000   1.00  3.875    0.0012
 -1.00  2.000   1.00  3.889    0.7300
 -1.00  2.000   1.00  3.889    0.0037
 -1.00  2.000   1.00  3.903    0.6244
 -1.00  2.000   1.00  3.903    0.0125
 -1.00  2.000   1.00  3.916    0.5092
 -1.00  2.000   1.00  3.916    0.0281
 -1.00  2.000   1.50  3.544    2.3670
 -1.00  2.000   1.50  3.544    0.0036
 -1.00  2.000   1.50  3.574    1.9461
 -1.00  2.000   1.50  3.574    0.0047
 -1.00  2.000   1.50  3.602    1.6364
 -1.00  2.000   1.50  3.602    0.0027
 -1.00  2.000   1.50  3.628    1.4752
 -1.00  2.000   1.50  3.628    0.0018
 -1.00  2.000   1.50  3.653    1.3472
 -1.00  2.000   1.50  3.653    0.0015
 -1.00  2.000   1.50  3.677    1.2498
 -1.00  2.000   1.50  3.677   -0.0009
 -1.00  2.000   1.50  3.699    1.1915
 -1.00  2.000   1.50  3.699   -0.0045
 -1.00  2.000   1.50  3.720    1.1549
 -1.00  2.000   1.50  3.720   -0.0074
 -1.00  2.000   1.50  3.740    1.1273
 -1.00  2.000   1.50  3.740   -0.0102
 -1.00  2.000   1.50  3.760    1.0957
 -1.00  2.000   1.50  3.760   -0.0109
 -1.00  2.000   1.50  3.778    1.2066
 -1.00  2.000   1.50  3.778   -0.0308
 -1.00  2.000   1.50  3.796    1.1978
 -1.00  2.000   1.50  3.796   -0.0324
 -1.00  2.000   1.50  3.813    1.0390
 -1.00  2.000   1.50  3.813   -0.0143
 -1.00  2.000   1.50  3.829    1.0181
 -1.00  2.000   1.50  3.829   -0.0147
 -1.00  2.000   1.50  3.845    0.9743
 -1.00  2.000   1.50  3.845   -0.0124
 -1.00  2.000   1.50  3.860    0.9068
 -1.00  2.000   1.50  3.860   -0.0082
 -1.00  2.000   1.50  3.875    0.8434
 -1.00  2.000   1.50  3.875   -0.0050
 -1.00  2.000   1.50  3.889    0.7779
 -1.00  2.000   1.50  3.889   -0.0017
 -1.00  2.000   1.50  3.903    0.7089
 -1.00  2.000   1.50  3.903    0.0031
 -1.00  2.000   1.50  3.916    0.6430
 -1.00  2.000   1.50  3.916    0.0106
 -1.00  2.000   1.50  3.929    0.5871
 -1.00  2.000   1.50  3.929    0.0097
 -1.00  2.000   1.50  3.942    0.5465
 -1.00  2.000   1.50  3.942    0.0142
 -1.00  2.000   1.50  3.954    0.5148
 -1.00  2.000   1.50  3.954    0.0189
 -1.00  2.000   2.00  3.544    2.3231
 -1.00  2.000   2.00  3.544    0.0200
 -1.00  2.000   2.00  3.574    1.9406
 -1.00  2.000   2.00  3.574   -0.0043
 -1.00  2.000   2.00  3.602    1.6440
 -1.00  2.000   2.00  3.602    0.0005
 -1.00  2.000   2.00  3.628    1.4733
 -1.00  2.000   2.00  3.628    0.0007
 -1.00  2.000   2.00  3.653    1.3399
 -1.00  2.000   2.00  3.653   -0.0010
 -1.00  2.000   2.00  3.677    1.2359
 -1.00  2.000   2.00  3.677   -0.0013
 -1.00  2.000   2.00  3.699    1.1762
 -1.00  2.000   2.00  3.699   -0.0034
 -1.00  2.000   2.00  3.720    1.1381
 -1.00  2.000   2.00  3.720   -0.0060
 -1.00  2.000   2.00  3.740    1.1129
 -1.00  2.000   2.00  3.740   -0.0092
 -1.00  2.000   2.00  3.760    1.0907
 -1.00  2.000   2.00  3.760   -0.0111
 -1.00  2.000   2.00  3.778    1.0659
 -1.00  2.000   2.00  3.778   -0.0119
 -1.00  2.000   2.00  3.796    1.1844
 -1.00  2.000   2.00  3.796   -0.0323
 -1.00  2.000   2.00  3.813    1.1752
 -1.00  2.000   2.00  3.813   -0.0340
 -1.00  2.000   2.00  3.829    1.0150
 -1.00  2.000   2.00  3.829   -0.0163
 -1.00  2.000   2.00  3.845    0.9925
 -1.00  2.000   2.00  3.845   -0.0169
 -1.00  2.000   2.00  3.860    0.9434
 -1.00  2.000   2.00  3.860   -0.0144
 -1.00  2.000   2.00  3.875    0.8712
 -1.00  2.000   2.00  3.875   -0.0099
 -1.00  2.000   2.00  3.889    0.8025
 -1.00  2.000   2.00  3.889   -0.0066
 -1.00  2.000   2.00  3.903    0.7378
 -1.00  2.000   2.00  3.903   -0.0037
 -1.00  2.000   2.00  3.916    0.6790
 -1.00  2.000   2.00  3.916   -0.0008
 -1.00  2.000   2.00  3.929    0.6262
 -1.00  2.000   2.00  3.929    0.0024
 -1.00  2.000   2.00  3.942    0.5837
 -1.00  2.000   2.00  3.942    0.0055
 -1.00  2.000   2.00  3.954    0.5536
 -1.00  2.000   2.00  3.954    0.0080
 -1.00  2.000   2.00  3.966    0.5303
 -1.00  2.000   2.00  3.966    0.0062
 -1.00  2.000   2.00  3.978    0.5143
 -1.00  2.000   2.00  3.978    0.0070
 -1.00  2.000   2.00  3.989    0.5030
 -1.00  2.000   2.00  3.989    0.0073
 -1.00  2.000   2.00  4.000    0.4895
 -1.00  2.000   2.00  4.000    0.0072
 -1.00  2.000   2.00  4.021    0.4540
 -1.00  2.000   2.00  4.021    0.0070
 -1.00  2.000   2.00  4.146    0.4177
 -1.00  2.000   2.00  4.146   -0.0001
 -1.00  2.000   2.50  3.544    2.0375
 -1.00  2.000   2.50  3.544    0.0452
 -1.00  2.000   2.50  3.574    1.8621
 -1.00  2.000   2.50  3.574   -0.0085
 -1.00  2.000   2.50  3.602    1.6594
 -1.00  2.000   2.50  3.602   -0.0028
 -1.00  2.000   2.50  3.628    1.4683
 -1.00  2.000   2.50  3.628   -0.0010
 -1.00  2.000   2.50  3.653    1.3372
 -1.00  2.000   2.50  3.653   -0.0016
 -1.00  2.000   2.50  3.677    1.2364
 -1.00  2.000   2.50  3.677   -0.0010
 -1.00  2.000   2.50  3.699    1.1645
 -1.00  2.000   2.50  3.699   -0.0020
 -1.00  2.000   2.50  3.720    1.1202
 -1.00  2.000   2.50  3.720   -0.0045
 -1.00  2.000   2.50  3.740    1.0948
 -1.00  2.000   2.50  3.740   -0.0074
 -1.00  2.000   2.50  3.760    1.0776
 -1.00  2.000   2.50  3.760   -0.0102
 -1.00  2.000   2.50  3.778    1.0602
 -1.00  2.000   2.50  3.778   -0.0121
 -1.00  2.000   2.50  3.796    1.0386
 -1.00  2.000   2.50  3.796   -0.0131
 -1.00  2.000   2.50  3.813    1.1587
 -1.00  2.000   2.50  3.813   -0.0334
 -1.00  2.000   2.50  3.829    1.1514
 -1.00  2.000   2.50  3.829   -0.0346
 -1.00  2.000   2.50  3.845    0.9899
 -1.00  2.000   2.50  3.845   -0.0187
 -1.00  2.000   2.50  3.860    0.9646
 -1.00  2.000   2.50  3.860   -0.0189
 -1.00  2.000   2.50  3.875    0.9109
 -1.00  2.000   2.50  3.875   -0.0163
 -1.00  2.000   2.50  3.889    0.8338
 -1.00  2.000   2.50  3.889   -0.0117
 -1.00  2.000   2.50  3.903    0.7623
 -1.00  2.000   2.50  3.903   -0.0080
 -1.00  2.000   2.50  3.916    0.7008
 -1.00  2.000   2.50  3.916   -0.0053
 -1.00  2.000   2.50  3.929    0.6487
 -1.00  2.000   2.50  3.929   -0.0030
 -1.00  2.000   2.50  3.942    0.6032
 -1.00  2.000   2.50  3.942   -0.0009
 -1.00  2.000   2.50  3.954    0.5680
 -1.00  2.000   2.50  3.954    0.0005
 -1.00  2.000   2.50  3.966    0.5415
 -1.00  2.000   2.50  3.966    0.0017
 -1.00  2.000   2.50  3.978    0.5200
 -1.00  2.000   2.50  3.978    0.0025
 -1.00  2.000   2.50  3.989    0.5044
 -1.00  2.000   2.50  3.989    0.0028
 -1.00  2.000   2.50  4.000    0.4878
 -1.00  2.000   2.50  4.000    0.0028
 -1.00  2.000   2.50  4.021    0.4750
 -1.00  2.000   2.50  4.021    0.0022
 -1.00  2.000   2.50  4.041    0.4605
 -1.00  2.000   2.50  4.041   -0.0003
 -1.00  2.000   2.50  4.061    0.4488
 -1.00  2.000   2.50  4.061   -0.0011
 -1.00  2.000   2.50  4.079    0.4397
 -1.00  2.000   2.50  4.079   -0.0020
 -1.00  2.000   2.50  4.097    0.4331
 -1.00  2.000   2.50  4.097   -0.0031
 -1.00  2.000   2.50  4.114    0.4280
 -1.00  2.000   2.50  4.114   -0.0044
 -1.00  2.000   2.50  4.146    0.4268
 -1.00  2.000   2.50  4.146   -0.0049
 -1.00  2.000   2.50  4.176    0.4289
 -1.00  2.000   2.50  4.176   -0.0117
 -1.00  2.000   2.50  4.204    0.4346
 -1.00  2.000   2.50  4.204   -0.0161
 -1.00  2.000   2.50  4.230    0.4422
 -1.00  2.000   2.50  4.230   -0.0207
 -1.00  2.000   2.50  4.255    0.4514
 -1.00  2.000   2.50  4.255   -0.0256
 -1.00  2.000   2.50  4.279    0.4616
 -1.00  2.000   2.50  4.279   -0.0306
 -1.00  2.000   3.00  3.544    1.6163
 -1.00  2.000   3.00  3.544    0.0362
 -1.00  2.000   3.00  3.574    1.7335
 -1.00  2.000   3.00  3.574   -0.0009
 -1.00  2.000   3.00  3.602    1.6787
 -1.00  2.000   3.00  3.602   -0.0106
 -1.00  2.000   3.00  3.628    1.4791
 -1.00  2.000   3.00  3.628   -0.0025
 -1.00  2.000   3.00  3.653    1.3401
 -1.00  2.000   3.00  3.653   -0.0008
 -1.00  2.000   3.00  3.677    1.2337
 -1.00  2.000   3.00  3.677   -0.0003
 -1.00  2.000   3.00  3.699    1.1560
 -1.00  2.000   3.00  3.699   -0.0008
 -1.00  2.000   3.00  3.720    1.1057
 -1.00  2.000   3.00  3.720   -0.0026
 -1.00  2.000   3.00  3.740    1.0767
 -1.00  2.000   3.00  3.740   -0.0052
 -1.00  2.000   3.00  3.760    1.0596
 -1.00  2.000   3.00  3.760   -0.0081
 -1.00  2.000   3.00  3.778    1.0459
 -1.00  2.000   3.00  3.778   -0.0108
 -1.00  2.000   3.00  3.796    1.0311
 -1.00  2.000   3.00  3.796   -0.0129
 -1.00  2.000   3.00  3.813    1.0145
 -1.00  2.000   3.00  3.813   -0.0140
 -1.00  2.000   3.00  3.829    1.1296
 -1.00  2.000   3.00  3.829   -0.0336
 -1.00  2.000   3.00  3.845    1.1192
 -1.00  2.000   3.00  3.845   -0.0344
 -1.00  2.000   3.00  3.860    0.9636
 -1.00  2.000   3.00  3.860   -0.0337
 -1.00  2.000   3.00  3.875    0.9330
 -1.00  2.000   3.00  3.875   -0.0205
 -1.00  2.000   3.00  3.889    0.8761
 -1.00  2.000   3.00  3.889   -0.0177
 -1.00  2.000   3.00  3.903    0.7968
 -1.00  2.000   3.00  3.903   -0.0132
 -1.00  2.000   3.00  3.916    0.7261
 -1.00  2.000   3.00  3.916   -0.0094
 -1.00  2.000   3.00  3.929    0.6691
 -1.00  2.000   3.00  3.929   -0.0067
 -1.00  2.000   3.00  3.942    0.6196
 -1.00  2.000   3.00  3.942   -0.0046
 -1.00  2.000   3.00  3.954    0.5807
 -1.00  2.000   3.00  3.954   -0.0030
 -1.00  2.000   3.00  3.966    0.5511
 -1.00  2.000   3.00  3.966   -0.0018
 -1.00  2.000   3.00  3.978    0.5259
 -1.00  2.000   3.00  3.978   -0.0009
 -1.00  2.000   3.00  3.989    0.5062
 -1.00  2.000   3.00  3.989   -0.0005
 -1.00  2.000   3.00  4.000    0.4854
 -1.00  2.000   3.00  4.000   -0.0004
 -1.00  2.000   3.00  4.021    0.4707
 -1.00  2.000   3.00  4.021   -0.0008
 -1.00  2.000   3.00  4.041    0.4557
 -1.00  2.000   3.00  4.041   -0.0015
 -1.00  2.000   3.00  4.061    0.4435
 -1.00  2.000   3.00  4.061   -0.0022
 -1.00  2.000   3.00  4.079    0.4337
 -1.00  2.000   3.00  4.079   -0.0029
 -1.00  2.000   3.00  4.097    0.4257
 -1.00  2.000   3.00  4.097   -0.0037
 -1.00  2.000   3.00  4.114    0.4181
 -1.00  2.000   3.00  4.114   -0.0046
 -1.00  2.000   3.00  4.146    0.4144
 -1.00  2.000   3.00  4.146   -0.0068
 -1.00  2.000   3.00  4.176    0.4134
 -1.00  2.000   3.00  4.176   -0.0096
 -1.00  2.000   3.00  4.204    0.4164
 -1.00  2.000   3.00  4.204   -0.0129
 -1.00  2.000   3.00  4.230    0.4218
 -1.00  2.000   3.00  4.230   -0.0164
 -1.00  2.000   3.00  4.255    0.4287
 -1.00  2.000   3.00  4.255   -0.0202
 -1.00  2.000   3.00  4.279    0.4366
 -1.00  2.000   3.00  4.279   -0.0241
 -1.00  2.000   3.00  4.301    0.4455
 -1.00  2.000   3.00  4.301   -0.0283
 -1.00  2.000   3.00  4.322    0.4560
 -1.00  2.000   3.00  4.322   -0.0329
 -1.00  2.000   3.00  4.342    0.4686
 -1.00  2.000   3.00  4.342   -0.0377
 -1.00  2.000   3.00  4.362    0.4858
 -1.00  2.000   3.00  4.362   -0.0436
 -1.00  2.000   3.00  4.380    0.5142
 -1.00  2.000   3.00  4.380   -0.0513
 -1.00  2.000   3.00  4.398    0.5566
 -1.00  2.000   3.00  4.398   -0.0635
 -1.00  2.000   3.00  4.415    0.6048
 -1.00  2.000   3.00  4.415   -0.0806
 -1.00  2.000   3.50  3.544    1.6134
 -1.00  2.000   3.50  3.544    0.0103
 -1.00  2.000   3.50  3.574    1.6605
 -1.00  2.000   3.50  3.574    0.0086
 -1.00  2.000   3.50  3.602    1.6517
 -1.00  2.000   3.50  3.602   -0.0163
 -1.00  2.000   3.50  3.628    1.5162
 -1.00  2.000   3.50  3.628   -0.0073
 -1.00  2.000   3.50  3.653    1.3488
 -1.00  2.000   3.50  3.653   -0.0017
 -1.00  2.000   3.50  3.677    1.2361
 -1.00  2.000   3.50  3.677   -0.0001
 -1.00  2.000   3.50  3.699    1.1510
 -1.00  2.000   3.50  3.699    0.0001
 -1.00  2.000   3.50  3.720    1.0940
 -1.00  2.000   3.50  3.720   -0.0010
 -1.00  2.000   3.50  3.740    1.0602
 -1.00  2.000   3.50  3.740   -0.0033
 -1.00  2.000   3.50  3.760    1.0405
 -1.00  2.000   3.50  3.760   -0.0060
 -1.00  2.000   3.50  3.778    1.0271
 -1.00  2.000   3.50  3.778   -0.0089
 -1.00  2.000   3.50  3.796    1.0156
 -1.00  2.000   3.50  3.796   -0.0117
 -1.00  2.000   3.50  3.813    1.0034
 -1.00  2.000   3.50  3.813   -0.0138
 -1.00  2.000   3.50  3.829    0.9924
 -1.00  2.000   3.50  3.829   -0.0154
 -1.00  2.000   3.50  3.845    0.9892
 -1.00  2.000   3.50  3.845   -0.0332
 -1.00  2.000   3.50  3.860    1.0806
 -1.00  2.000   3.50  3.860   -0.0340
 -1.00  2.000   3.50  3.875    1.0492
 -1.00  2.000   3.50  3.875   -0.0336
 -1.00  2.000   3.50  3.889    0.8992
 -1.00  2.000   3.50  3.889   -0.0218
 -1.00  2.000   3.50  3.903    0.8388
 -1.00  2.000   3.50  3.903   -0.0188
 -1.00  2.000   3.50  3.916    0.7626
 -1.00  2.000   3.50  3.916   -0.0145
 -1.00  2.000   3.50  3.929    0.6952
 -1.00  2.000   3.50  3.929   -0.0108
 -1.00  2.000   3.50  3.942    0.6407
 -1.00  2.000   3.50  3.942   -0.0081
 -1.00  2.000   3.50  3.954    0.5979
 -1.00  2.000   3.50  3.954   -0.0058
 -1.00  2.000   3.50  3.966    0.5637
 -1.00  2.000   3.50  3.966   -0.0042
 -1.00  2.000   3.50  3.978    0.5340
 -1.00  2.000   3.50  3.978   -0.0030
 -1.00  2.000   3.50  3.989    0.5107
 -1.00  2.000   3.50  3.989   -0.0022
 -1.00  2.000   3.50  4.000    0.4853
 -1.00  2.000   3.50  4.000   -0.0018
 -1.00  2.000   3.50  4.021    0.4681
 -1.00  2.000   3.50  4.021   -0.0017
 -1.00  2.000   3.50  4.041    0.4516
 -1.00  2.000   3.50  4.041   -0.0022
 -1.00  2.000   3.50  4.061    0.4393
 -1.00  2.000   3.50  4.061   -0.0027
 -1.00  2.000   3.50  4.079    0.4294
 -1.00  2.000   3.50  4.079   -0.0033
 -1.00  2.000   3.50  4.097    0.4211
 -1.00  2.000   3.50  4.097   -0.0038
 -1.00  2.000   3.50  4.114    0.4121
 -1.00  2.000   3.50  4.114   -0.0043
 -1.00  2.000   3.50  4.146    0.4065
 -1.00  2.000   3.50  4.146   -0.0056
 -1.00  2.000   3.50  4.176    0.4029
 -1.00  2.000   3.50  4.176   -0.0074
 -1.00  2.000   3.50  4.204    0.4034
 -1.00  2.000   3.50  4.204   -0.0095
 -1.00  2.000   3.50  4.230    0.4066
 -1.00  2.000   3.50  4.230   -0.0120
 -1.00  2.000   3.50  4.255    0.4116
 -1.00  2.000   3.50  4.255   -0.0146
 -1.00  2.000   3.50  4.279    0.4177
 -1.00  2.000   3.50  4.279   -0.0175
 -1.00  2.000   3.50  4.301    0.4242
 -1.00  2.000   3.50  4.301   -0.0204
 -1.00  2.000   3.50  4.322    0.4318
 -1.00  2.000   3.50  4.322   -0.0236
 -1.00  2.000   3.50  4.342    0.4404
 -1.00  2.000   3.50  4.342   -0.0270
 -1.00  2.000   3.50  4.362    0.4498
 -1.00  2.000   3.50  4.362   -0.0307
 -1.00  2.000   3.50  4.380    0.4614
 -1.00  2.000   3.50  4.380   -0.0352
 -1.00  2.000   3.50  4.398    0.4774
 -1.00  2.000   3.50  4.398   -0.0414
 -1.00  2.000   3.50  4.415    0.5015
 -1.00  2.000   3.50  4.415   -0.0499
 -1.00  2.000   3.50  4.431    0.5338
 -1.00  2.000   3.50  4.431   -0.0489
 -1.00  2.000   3.50  4.447    0.5617
 -1.00  2.000   3.50  4.447   -0.0582
 -1.00  2.000   3.50  4.462    0.5656
 -1.00  2.000   3.50  4.462   -0.0655
 -1.00  2.000   3.50  4.477    0.5425
 -1.00  2.000   3.50  4.477   -0.0658
 -1.00  2.000   3.50  4.491    0.5094
 -1.00  2.000   3.50  4.491   -0.0599
 -1.00  2.000   4.00  3.544    1.7085
 -1.00  2.000   4.00  3.544    0.0017
 -1.00  2.000   4.00  3.574    1.6187
 -1.00  2.000   4.00  3.574    0.0047
 -1.00  2.000   4.00  3.602    1.6058
 -1.00  2.000   4.00  3.602   -0.0103
 -1.00  2.000   4.00  3.628    1.5501
 -1.00  2.000   4.00  3.628   -0.0154
 -1.00  2.000   4.00  3.653    1.3773
 -1.00  2.000   4.00  3.653   -0.0031
 -1.00  2.000   4.00  3.677    1.2440
 -1.00  2.000   4.00  3.677   -0.0006
 -1.00  2.000   4.00  3.699    1.1509
 -1.00  2.000   4.00  3.699    0.0007
 -1.00  2.000   4.00  3.720    1.0850
 -1.00  2.000   4.00  3.720    0.0002
 -1.00  2.000   4.00  3.740    1.0451
 -1.00  2.000   4.00  3.740   -0.0018
 -1.00  2.000   4.00  3.760    1.0222
 -1.00  2.000   4.00  3.760   -0.0040
 -1.00  2.000   4.00  3.778    1.0064
 -1.00  2.000   4.00  3.778   -0.0068
 -1.00  2.000   4.00  3.796    0.9964
 -1.00  2.000   4.00  3.796   -0.0097
 -1.00  2.000   4.00  3.813    0.9871
 -1.00  2.000   4.00  3.813   -0.0124
 -1.00  2.000   4.00  3.829    0.9788
 -1.00  2.000   4.00  3.829   -0.0146
 -1.00  2.000   4.00  3.845    0.9689
 -1.00  2.000   4.00  3.845   -0.0166
 -1.00  2.000   4.00  3.860    0.9602
 -1.00  2.000   4.00  3.860   -0.0192
 -1.00  2.000   4.00  3.875    1.0383
 -1.00  2.000   4.00  3.875   -0.0330
 -1.00  2.000   4.00  3.889    1.0080
 -1.00  2.000   4.00  3.889   -0.0326
 -1.00  2.000   4.00  3.903    0.8643
 -1.00  2.000   4.00  3.903   -0.0225
 -1.00  2.000   4.00  3.916    0.8017
 -1.00  2.000   4.00  3.916   -0.0192
 -1.00  2.000   4.00  3.929    0.7318
 -1.00  2.000   4.00  3.929   -0.0150
 -1.00  2.000   4.00  3.942    0.6708
 -1.00  2.000   4.00  3.942   -0.0119
 -1.00  2.000   4.00  3.954    0.6205
 -1.00  2.000   4.00  3.954   -0.0092
 -1.00  2.000   4.00  3.966    0.5801
 -1.00  2.000   4.00  3.966   -0.0071
 -1.00  2.000   4.00  3.978    0.5478
 -1.00  2.000   4.00  3.978   -0.0054
 -1.00  2.000   4.00  3.989    0.5205
 -1.00  2.000   4.00  3.989   -0.0040
 -1.00  2.000   4.00  4.000    0.4898
 -1.00  2.000   4.00  4.000   -0.0031
 -1.00  2.000   4.00  4.021    0.4684
 -1.00  2.000   4.00  4.021   -0.0021
 -1.00  2.000   4.00  4.041    0.4488
 -1.00  2.000   4.00  4.041   -0.0022
